pm2_5,pm10,no2,so2,co,o3,trees_needed
156.15090055541734,163.39176886789147,60.7400730199554,39.67709640959342,360.08944418670336,121.75028761725463,116
188.20229360501688,282.3296325687399,24.06407211877671,22.94563297327337,420.4729457060136,31.93765843131263,117
179.4913333333915,241.64713837436295,113.75528690503246,24.422009861985508,300.28581168350524,17.32011203397263,129
121.5904958681616,299.40089205466785,102.74716772027612,53.22697295101545,400.7825156408286,68.25567382178781,141
184.76547582950778,111.70642648099594,81.93756879284746,77.54591187259159,57.290178802760245,100.45457872837896,112
22.2560379001243,232.4846037900268,58.16398951506983,49.08370164363126,418.27119115079086,68.4689396153635,98
43.216658171733314,126.55996494668022,52.35303728221848,8.004398431067369,68.06248658841494,45.129349132939744,54
13.819321337554923,149.16392988813357,79.86194872235973,7.895521880617224,450.46101936328813,85.93482166411391,83
68.43941449883656,191.97658433332734,67.72466498179412,76.21101122595414,496.3832362573895,55.31533863476899,113
80.79207148944899,263.3663631140382,12.161407176416846,25.188681643972025,182.33035797955003,140.2658150683618,91
57.913061195909705,295.38420606779556,63.937804608588145,9.181224914433084,144.64335032860714,138.78354524251796,101
166.60381428462622,232.7992900207103,97.73641598177655,48.72547779772976,394.4135137361183,77.84391389595385,138
74.56689870524991,131.1523668285268,57.812585923650175,50.644604706640756,163.86185341411397,52.54317913264749,79
59.78222938903925,132.19353066035035,10.975006418740868,52.58337596925767,439.50307242749153,111.88420002371267,83
110.82573621585846,223.89886746077852,95.4219929291638,22.857358172888222,96.27916647086451,10.323376805044663,96
32.48022387007872,79.24537227280767,28.156834945637055,3.1786333687290527,106.67983837071122,73.84150587632944,41
161.42841124703773,42.03749280810445,34.741396012124454,77.2711988174488,490.618199795277,53.766892169198364,99
19.53737551755531,112.84042571582519,23.94123064471403,21.569657563905995,353.2275042215021,138.47770333987043,67
197.44295263710086,93.2993075796837,42.97473246022222,54.7300504680987,431.09925099302876,6.740438954538969,102
155.5877300128482,95.92935493223713,92.02642315419303,57.11712985053935,195.9482198081831,85.15815697916062,107
43.74955789916362,77.74624780447388,64.7293738429528,49.58057853219989,354.417687284272,112.39621925466076,83
6.076812839102468,22.207024994544945,28.561346527331946,26.406776748664562,317.40882228886875,75.32760819098598,44
164.01497854869265,15.183441072690005,105.9504589874847,23.14550779359713,321.41755405532615,17.38343937359464,90
142.83718205028535,296.43949302344913,106.15191331942586,48.618126050810844,357.1396067919747,146.0069015540458,152
147.15639776799253,134.0542087834001,105.1165188802908,69.55545942171194,308.9116279080944,80.1115125495342,123
155.39771760375942,121.45472767630768,32.461564308877016,75.84523085602486,243.07806618619966,94.05700542625665,101
19.43870708814762,207.09771198099025,56.89252458081363,10.260652743493095,174.1652124712461,39.30841849258856,68
74.90081706613316,73.29362748086861,118.27381045620064,14.076631782622147,395.8615989109409,75.10722234048656,93
27.594466607400292,285.48874334556535,93.78143477564889,75.68942818508022,151.8225935014338,67.22667633395668,111
173.30516804574074,238.04005418051008,8.124253440939379,59.44974781011382,361.5594377694864,15.859897090287642,107
126.5431347313738,35.92919067055526,12.498527994956586,70.8735183367223,154.999770192197,20.393251264382748,62
69.52511484626659,131.09842497762924,58.352108333418265,17.805345462556765,331.39857647950424,126.43351534472231,87
17.393878305774606,264.9443091930277,109.56032367407941,47.831697946533346,386.185220208063,39.773893069955584,112
65.64155273455412,283.972286464509,66.95070676456214,56.68888836456294,148.42125000794266,33.26894936730143,101
68.41074779521568,145.54643826246223,62.24843842394338,55.04872706486387,76.97448538758873,78.21216043127019,81
147.2732047759225,187.88930287110523,17.129475495012517,33.83583188760245,108.93818434737834,116.46833404756437,90
129.32370691426655,58.43984436670181,80.52971204329381,3.200801551922061,322.69863527196145,13.982245193953249,77
178.00648480238368,297.4389015797232,99.54186346902593,47.46823243073253,432.250882801581,88.6371483475471,154
97.0819104065801,77.18479340119859,48.74830086336967,21.741920056009484,70.24856955594096,22.285514211883136,57
28.320877957968833,283.3922144991864,94.19536285641266,37.119831199145445,380.3680665687408,10.286852369714676,105
144.082733508484,198.39752820778685,115.91481519859333,76.69131917653775,203.59339067752344,12.647873063521521,124
153.353084480295,186.24367051486914,28.433142799684244,33.12475477610991,265.3377664637851,125.953795690224,103
114.44905352605177,158.6796681947875,65.18290758739525,67.50452531982529,467.9867974305045,22.106010126068927,109
155.3386000911394,76.89424539815002,38.02086517972619,16.706167248441588,199.38717713113047,11.546947839782334,69
101.2901412910562,61.19312928159739,96.17825818889152,54.45191884595225,259.4016202727687,68.49548363572228,93
106.93290172948885,73.94100063035086,71.42323707633311,78.20654244623759,56.157086642306496,127.37905343159359,91
88.37049857991718,64.0670960218338,77.97697801828494,9.947661868089071,86.71942400217726,43.04921459094878,62
9.956729715098561,236.07949733435845,96.76012835582782,2.648955493720977,166.3662160106528,66.14832954125788,83
26.038828263694366,111.53632515835173,50.53660435618231,35.81945782534392,62.533508369483485,10.788767221743928,50
11.128691208913178,26.774376203384946,110.23535786680996,9.224787678006642,334.11889672171293,70.116384549557,66
129.10003019643716,291.0397627408353,66.2983197333061,60.37397927474605,241.87926056073013,88.75389669238439,127
66.2994163098837,266.29790663939343,23.16480462606502,73.33479578018759,296.66534122760993,87.78152279406099,103
104.17128477711704,279.04816212661177,85.02839858941228,35.85363587128319,128.5912336533483,53.20187036528295,109
181.97546241558814,298.52326856746623,96.22505530039926,22.179508088124393,183.16941324647726,50.75231119615465,130
53.61198468403062,60.42962227365131,41.427592862765565,35.88345888251556,348.7210136837263,20.460424745806694,61
85.0246699919478,124.91018548177104,103.57561455485659,58.42892979230008,484.38622563367994,58.185756493708915,112
152.3324720158945,229.8891579541865,109.20647429806314,2.7062246032689363,72.68754812099414,19.426726986579872,104
49.61564227086638,211.84597923559974,36.844016048448026,47.97741117980638,450.67294438486977,116.15641198324748,101
20.011082416614634,54.62981283855797,118.10496936225054,49.83675142121557,309.5965405900438,145.10977317348696,92
61.50153331818476,246.59160624727915,21.18182572560722,51.73968325788297,303.76380504003066,145.6607962166725,101
36.43815101453086,75.08776583263159,28.231801866286347,20.877722238508422,275.12534084349215,130.4353094094321,61
186.29104220680173,74.90710829856069,26.185856512373004,57.69611242349389,81.22733865688252,92.11486165424478,85
162.5834740150613,165.72258263908995,107.8088166509051,9.12853593387856,90.4445832812723,106.62552610036259,109
128.5137325195326,181.95258110409392,80.24364351737061,17.543086244410464,320.4104025465887,46.35484138866004,103
174.93481508660494,178.22500027296525,22.49199257056138,70.44266363904958,203.43135714600123,96.46171092502999,107
161.7160549953273,36.53118284534891,55.63719311236013,59.62040575667218,462.7706299599563,71.06918466878223,101
41.38116148277699,264.46365016281027,75.75927288302724,3.0721532128849294,232.9657418117625,74.89251426765522,92
179.04900470554566,87.02401235072476,14.598369773779078,21.373348308844417,114.47665641618849,114.8776012543979,78
110.17173717355189,47.55932717201321,106.47788236684396,18.723705673466835,371.6234750759162,45.87816156160149,89
162.4508302569922,267.7369431620034,97.41440657577654,23.122893586883862,182.00903964845443,51.11574369570538,122
179.73780348508117,287.1389344866285,63.0987789613134,21.30966208183114,286.4616383101519,139.07305971365233,134
67.01067761951346,260.0170090069807,116.2195607548046,6.877051067941967,364.0247534773265,13.152522753390976,108
26.460125282896968,244.75966167021465,53.042512616636465,37.797360294551986,455.1188500409317,75.41697326993436,99
49.44735669567863,200.0201743853163,118.17268668919725,59.15321103332088,406.4860376607542,137.35611605913994,126
88.28601878211998,169.7486374766504,81.81079986241711,49.32507452796004,354.36248054272585,93.50263613363276,108
164.51287935488617,35.22616037430894,77.98719642420326,54.48399015065022,355.83493207781464,84.22902576075916,103
172.84246373498698,128.45143179050262,24.084812959015274,8.329635925826654,475.6660898144389,41.21290598825651,91
6.355665453582187,118.07966993357105,106.42169220503406,76.2162753937894,183.12084387344123,54.774945914345,85
104.59572400262532,85.3285972904946,54.16131411087074,67.40236303975594,50.500442388284334,128.54702029168047,84
86.39514561401191,219.79183296968964,23.656841664985127,64.79704484266169,172.37955172918942,86.08662910642643,92
48.311023041792396,153.80396317284354,6.44986479721229,66.19273679325786,148.0511208320348,79.63761809473309,68
28.373746630068148,33.5034026132179,69.371903618414,74.75141963435539,347.82556330129916,19.439058463304193,69
70.83495842370745,73.85312856544529,65.65095654410777,44.451809356868424,335.17021989448807,7.3240826859928525,73
188.86739226294122,208.14504146128283,87.72566657245324,17.621997393674818,317.0576222171257,144.7343523596221,132
68.02457174404728,32.077949252187054,107.37967609704725,50.10912141249821,57.309549444254166,59.662994256592036,73
106.16417123995639,256.8500050741429,14.131757233948395,59.94475650609924,377.95012450279137,92.46589400442812,108
142.08869698455968,153.59249283405256,89.12209638914167,59.55755668161398,195.58868561847117,16.558685612156324,104
75.90777246396233,149.37010742472793,26.552373571221956,42.67302388501665,349.275195052984,104.05157142984174,86
194.49750613058734,181.7982575512601,103.69036111307386,7.339780108019088,300.46029282596896,140.22217276236432,130
192.67722251371168,249.15748011829325,99.19230409409045,30.94680919754997,204.22891644255822,88.47146168462585,134
54.09754768594601,110.86467029163599,67.1912818233376,73.81979546014188,110.55932019684849,23.286721744434534,74
101.96345864901517,206.62468424212844,86.67792184168083,47.58701496107923,92.48850394721643,89.34962148365412,104
63.67127041427008,174.0622695587794,41.15026301613106,43.98989157394565,424.1832499005006,116.1203459001746,97
60.54389640360618,87.43819834913218,59.18430837727368,22.970574121811094,463.2788939367011,63.93039780323271,79
12.192954734133895,264.8026960429958,99.48824323670424,30.739015753493156,342.4046210439348,132.57647345151284,112
123.86504512607988,241.25354626600915,57.8154976749196,71.8369949539472,96.54535168721752,99.05902823681785,112
103.02240952962799,200.95103205094338,46.146800512425806,53.98411770709318,230.91224759970834,135.39109315193437,105
15.038356493747923,256.6687014373301,61.83443143378449,63.41618808668196,378.02264004732075,95.4082701308639,106
59.33606052613923,261.51531827834265,100.24866403028011,37.4389429992771,400.91939780453066,24.036755940699514,113
182.11184776349748,215.42526324736008,43.54892544765036,51.159283117580316,103.19838003098987,49.905298110252424,105
51.71456868005962,252.73386522546488,24.982583210610535,21.373921481970186,50.01382348042209,34.260267496606254,67
33.254500057788505,212.26672388409224,86.88161233803979,57.025944762111926,370.46167064627224,136.77984216894504,113
100.4432882541248,207.24082381048711,99.9874944614294,35.35290402886031,210.46827919379254,115.25800975668498,114
197.20183855156714,189.39729968240346,16.573310030206333,36.51855015555015,164.5165992282171,103.07776349195088,102
52.20077794474258,228.28782547171596,32.58552296693364,52.647141316996766,55.80386140528645,48.640116346585145,76
136.0664317441463,55.99548053499137,21.3267788225143,75.02988847457628,293.13473304267484,31.68649194728096,79
153.51582498909994,265.4525201676893,45.013262331949164,6.992495035472432,433.0178309416918,114.68540775839222,121
51.33932107851793,262.83462304611726,56.790362574122454,66.3299725130666,480.93424082266455,73.75290215246655,116
147.00218797931262,18.481712080022152,91.11502875078024,24.805882612151063,304.5852277759801,37.73948506184122,85
76.71771088025437,249.48685766378117,79.88197226139252,36.62571745149747,281.5075974829524,94.41018683396489,111
128.299636965748,47.372261567299105,76.40678526001959,3.7092396444506983,88.2753734701585,10.848408560075537,62
128.53829359837448,107.18446773515115,45.52311886011026,25.481594071076415,296.9927606941699,52.29468684859676,82
109.4760633945779,225.61739432456625,101.76646860474739,41.205236925150174,220.99058553442757,72.94076421571452,116
22.60650516060962,56.62036985400938,59.198024250788926,6.381734033100243,323.21087639760964,26.453958445863847,51
167.8839866399014,247.21043699452804,117.59706787174277,40.30546689188688,224.92685654444603,147.77489925067175,144
67.55211266948848,251.31891160774515,77.92634590400974,74.31462905095734,158.13460555266505,35.319117865494064,105
41.371109527971576,157.1656427906425,19.520445279917816,10.220671012408808,92.73437385276942,23.901203856273504,47
12.951152603178963,11.851902797881738,82.7604196386749,61.626376789889335,191.71330006500307,34.51255671359998,58
120.22412392170716,93.2410586207247,42.386961774645386,33.954342163327425,93.49017542948852,116.51386430816001,77
137.12505055924507,188.90880632896523,83.9276276189012,53.103549732898365,129.60362787079276,66.6983205944172,108
8.23462664093195,294.54399162795283,13.00873203867666,22.29845464284789,494.3012713607957,86.98531126411801,90
104.8581463683598,193.22592283483382,25.11136527523533,14.440396478225946,249.8466006079784,8.046327763022308,74
49.1666761635979,85.34303850860634,103.40978477416543,14.516083913155661,289.34229492725746,9.99253974313061,72
130.8086941298427,193.86165389888728,31.125649057704212,7.498371760165282,443.1283379317469,69.64470472491735,96
39.00145365597333,166.59576011759808,101.2597294029381,16.480442982296957,498.0060052208095,123.4150102642354,106
139.73285892998086,236.15516459383164,37.1167501722572,53.80911202913953,312.2215022051067,133.35963741259695,119
80.41339252860479,41.02438525981793,78.93141965675137,70.77186772379363,415.61321946987727,17.572452301367832,86
187.66234780366324,230.6980917255881,84.82731595363056,65.50180347611062,197.12346095150386,83.0626498046483,133
31.816584108468685,166.96730781607198,63.955296611681085,55.440476170209756,187.584780851281,137.4183045104942,90
71.50793845480041,289.26768111910843,40.1107278201241,10.613685346066008,231.2166744475521,61.25604938769352,91
27.12733664191487,109.14292815121897,29.454103282676055,24.556620811084088,352.6282682031421,125.28704555711344,69
185.31525556431976,193.46034900884496,8.816775774679016,26.16493627515258,356.98626016479443,24.38586988791825,96
176.0811739092913,280.2881505979051,39.95383614268324,21.496641819014457,191.85774559225285,140.63220100183082,121
55.29861740445534,39.72782111729698,80.11372091109754,42.1704414573584,109.94446586148291,113.95638104203888,70
133.69688897666492,281.7962612985708,112.9050541215755,43.77319756061446,334.5783154094789,141.49348695410075,147
164.35832903923708,209.48685946723586,105.18851546025098,29.837106063346596,107.74663798494403,103.10949886511344,121
113.26415826189515,29.67274714049985,93.09744930155979,29.59555438144201,310.32162870319854,57.693570139916915,84
108.28186277942126,97.27943441457671,95.67144447412934,66.62733663667434,362.03995762533907,141.03627001608476,116
52.16119672558808,215.36990570713166,81.47326389973945,63.56484216893548,365.2751733775032,44.95718256483088,106
23.155039722150345,29.53167442594379,34.93298862009034,26.00807487109816,389.06244979681856,53.165015698951215,51
179.95707280089871,178.82943345111926,109.32742853117043,73.27549862211423,442.78673970454906,106.61722061025235,148
180.58152114684944,110.30608651635745,82.13421586917092,76.31957132619547,274.9815463841548,115.97086343118102,124
128.45478416828723,190.06550015256838,69.4506725627506,27.485918278343185,378.61213528830706,139.76350515812732,117
71.11080925449663,23.265189805628726,17.763788959550325,29.64514600585828,328.6277309146265,34.69634931315038,51
73.09586704946888,262.7456737841891,56.411387537738925,41.43946396691279,133.98797290895715,120.70971510678747,102
146.5613573796967,292.3118010614451,57.94120118822153,75.40742337762653,61.56034019123368,112.0891777425597,125
179.93650069075252,290.9745780328505,104.42481509510705,70.3529157851003,178.04362355462018,14.25021065677169,139
177.98185273169787,227.39903120544815,67.86454532159567,10.000301081520004,249.36516785192873,61.14735547548001,112
157.07573144223664,47.72500963788327,48.74606313159711,32.63299797517047,327.6976749928953,46.0009912737143,83
130.1961710000861,229.89632681941654,117.33203777872582,45.1629528004822,432.4816987264424,49.15111153133441,134
21.40729317403452,17.130205773052438,17.7328682325263,41.24433285902012,138.31057251777452,147.52729753543161,47
36.517599248449685,16.415829943409204,53.59306925587363,17.121319299077626,106.4974054543147,98.20272495458954,47
180.21806676278047,103.84696355336696,9.832837644711608,68.98770815111607,483.56597636344736,109.06304288005744,109
123.25366663362004,151.70652521735306,90.08897388819699,54.80138107375331,98.6200517193832,146.60955741067633,110
6.793425065242781,233.41815116426002,110.57880350290232,67.35685323844068,265.3209815482351,59.69425845635761,106
24.78695085887626,208.15565921588652,37.204292898306285,68.98361378925883,313.5036779569858,121.26682442565686,94
134.38284497607088,139.311784849257,103.7092928318989,60.3717565859277,293.6184894083472,68.00698967915183,116
5.987008850012644,89.3517332216831,38.60509650311824,36.25842689747795,88.71447066482443,131.08238241317207,55
36.35757002641223,299.16610504573623,109.73856858905025,49.62264689120312,75.66211130162871,31.19534349013896,105
112.0030889264843,133.59257764843215,91.70561891363015,14.508501677339966,97.46754235746604,142.41449567432053,95
139.9195635500752,140.9022370556059,97.56427933676544,54.5443425630428,313.51445774267563,36.721897719577555,112
132.1324456030071,57.450908145584066,7.070753894052268,15.981753947663899,294.95519943544446,52.30197351223507,62
48.73251534480916,240.49476913747952,115.72319106351299,56.128068059792234,155.1833564165349,114.64787394548317,116
143.8749481627695,211.1678454766317,88.56716408808718,19.908656538809556,336.9983638305162,62.09449552698397,116
51.26357206187601,74.02318770874051,40.04637596940533,11.169001411717158,419.0303759250422,93.19064963113476,68
68.45294114105721,33.89050322859438,100.3803864587674,14.89219023115068,68.71053193096719,69.46315765506714,64
150.5658239980147,207.3447976016668,37.37493781771695,2.155386547087481,274.15847459661904,112.64364087801836,100
131.67841531420686,199.8082521415292,105.36669155010472,58.06169019257536,360.1896854462106,38.10803159344857,125
170.59856504636468,89.24526282948071,17.946744897372756,59.12728182655357,163.5403671813592,13.476408149347167,77
133.23451399856697,285.75043305261903,85.92388740799151,42.164801293234234,188.49690738191708,48.4897626335946,121
115.82017765041697,53.80678861646107,67.18032481416469,14.586298482319929,326.13705634522273,73.77475640592239,80
23.26657972647803,135.37709230235455,16.101464072475693,8.5172383258338,454.0708820496816,29.362907567938393,58
76.70458159658953,283.6486168486037,32.81779024976648,3.492059382108387,414.4659891363047,56.44560700017636,96
56.714461697936464,131.72092190857546,6.426464171891201,14.928357803287215,312.4085985948126,62.99753765256744,59
52.577980458921296,195.17252482258482,58.90831602841817,71.48673172868544,378.5997729907621,13.321817334799665,95
194.7370581767269,125.30237540921034,39.645504987400045,20.83987365273118,214.1701115935094,89.57955098670966,96
81.65405631001828,89.52240868111431,73.81111069424226,29.633163522942823,338.434487644441,133.22979705583668,92
178.9490782595371,295.35351790835017,39.18234788649097,10.216947789543989,259.78171600740063,27.0027223781926,110
128.07203206946627,128.70686183136246,39.490697823303236,19.34418177035728,135.4712614059024,91.68216194321953,79
159.98820419062145,269.288769066949,90.46721785413439,42.499516520856,365.7822232447657,101.38718471207271,140
103.01423315551246,76.68683570841499,10.536426137510647,49.404709281460896,300.40908680696987,65.80352866079681,70
117.49625750214003,71.80036416727415,108.83292444707853,21.13748050496446,211.37971187911612,106.65915016781915,95
101.04095029467847,19.028884036508295,103.01034555498586,6.503108419559142,460.10263553538385,64.55607380619674,86
43.072382620618676,198.98337935900668,81.79753857103675,32.5005637919371,59.42035302202997,78.17240675672807,83
145.87816247599355,116.87263967989072,73.2204805623492,20.26786293225406,192.0979180622732,6.066191460391912,84
59.75061067596688,260.6638924534948,107.61478728606001,19.12520601192455,75.59662899994095,105.29941654952988,104
9.7416134541335,147.23087294055156,26.31297064580216,76.86929861164951,394.93729229973223,100.89468844698504,82
130.8670977018977,290.7760940952693,14.08145365194529,50.071437902206476,365.94835435120666,10.568127212319961,106
39.53658248437454,63.80239955390513,32.543669539596884,45.43651856742348,199.10849843134267,58.3962655722943,55
188.3894239488183,261.9007187071271,96.37650205052188,34.43045807481911,354.04830599318285,146.95961691479178,149
191.01607251550453,235.2130873096051,8.987080673545583,35.45765800755125,228.17175178817743,66.00680157244943,104
183.39855609298746,233.56733494677508,72.02278603460131,44.19059029937031,390.31420614009545,77.78208374411705,133
77.18094654981165,254.9871361538974,119.47531436200065,56.32152494881637,254.38264823151772,136.9398729331592,132
8.014040223129149,230.69695737346967,103.40505079131704,56.767395502182694,235.5258775242495,109.00297200053468,106
186.02211970460644,191.60389327311046,64.96625424001279,15.392124801025066,470.62846196973544,89.40016901301242,123
88.49590892187629,48.0610145278924,12.31870456796387,41.00879466197691,162.8955949508151,120.68167879445552,61
193.49768971351557,19.432592052463058,100.60795415435663,34.13273141265995,104.20130299845445,130.33310863611612,101
192.90589553240432,277.0458758665492,73.88252844037922,69.90110336901196,313.0444009667562,71.2487704019037,143
171.3368438161352,188.82859121101404,18.217294661850186,51.25067585503336,486.1948155278805,73.89071291511613,114
62.41753395356921,240.99581438309113,15.793587754685964,43.53531718044658,220.027646177234,60.97738566951619,82
80.09405707737542,149.64148193863952,109.60708423520812,11.000782089955555,77.91654363295169,145.17239030267677,95
170.9716509457871,44.0193747990944,81.95803023787902,49.239755367226095,202.68737028930536,106.08910687210081,100
66.79979100547413,46.303879738739624,100.36798192142689,11.141904643058208,277.6692444438013,17.067344600170482,69
38.05108560378804,208.8139332964017,106.08257353246074,28.302112894128662,122.86535298449617,130.12914538038768,99
113.57624617937827,134.78870952084418,70.75382048555706,13.141673255517885,346.14599812542144,74.68119142125887,93
187.55018096135228,68.15217074309766,64.50633045182974,55.981744467900775,498.9872250545903,14.969316431260683,107
140.72581035161974,152.5624185550167,54.499152186913875,18.087664879219904,253.2827641916497,84.70900199868011,94
116.16192816742617,28.620591751788886,41.448857595978716,32.56503110866603,209.6278505285957,65.4888204514768,66
23.949416285299865,178.77170655517565,54.97853549875185,71.86263265426474,230.31687507550998,132.2736637050806,93
124.92640920633809,88.00808728617832,93.99616040896798,17.936677905119684,101.8157802778405,34.579217523361166,80
198.06050077033134,241.29213918478456,74.22119456674012,41.60879498878477,447.47312064180073,124.83736837636653,145
32.31638297112218,100.00496808783639,107.6401783448073,34.70318957094972,236.6715449846084,85.86486022189065,84
106.07428221092866,142.01384323372235,55.98870165360659,3.413675201566919,224.27348514117858,12.918493965953012,72
176.0877490259513,13.369956573349185,74.8153015526567,63.835132858679394,346.86062281871347,145.91756869219526,110
149.44988046206987,31.009597460422075,77.60036860557871,7.385580692538778,248.91503941900558,79.329210394964,81
140.91806949407726,123.82313135793859,73.04517366522744,38.99189163620238,341.70506096353074,47.17714386357946,101
141.98439637748632,149.1822620679658,85.80288390483437,45.7329070052381,77.65083055885438,73.06399208844242,100
75.10077448785226,184.00595895459807,32.30484886310272,51.01726361593779,416.17550467500234,129.38937861003592,101
62.250409631576204,94.58214782569794,63.92183441776592,55.7132670860143,473.22677879573115,49.21095303583421,89
162.82542531831015,211.54474697669733,16.985852322959982,21.755245914771777,341.9444237717237,32.938077490571544,95
162.97211196244024,259.4354951848693,49.21880267915344,2.778344579359051,479.55466798646484,23.71533080497781,113
174.0791021231202,236.15678677907144,61.081712891445406,58.428605663683136,118.14454146648349,48.18961276658063,114
183.0819077485119,21.489459351023573,80.00578984772933,43.78121474911113,264.83728526615914,118.1069726208063,102
104.71176777788287,149.3470147047704,114.3110710474134,67.2171808501654,320.81303027545124,73.38582295331294,119
102.79567746400392,40.429751741270714,74.07487265306092,66.06829230625415,311.781491339534,37.9848325355633,85
160.66755989852115,80.19305460013297,90.51330036030437,67.77944108745488,230.65780059006946,29.096824943413633,103
131.7429665016642,296.13215204747246,63.220596841948314,39.837383478404135,202.13798421481764,53.24577409400497,116
141.88354106525216,51.323707441438835,77.9219636082781,28.02301487527552,107.07081014768846,141.28903406842778,88
